date,state,gtrend,totals,urban_pop_percent,rural_pop_percent,year,population,percent_in_poverty,Median income,Standard error,partisan_index_dem,partisan_index_rep,month,percent_of_unemployed_poulation
2014-09-01,South Dakota,36.8421052631579,7166,56.7,43.3,2014,853175,14.1,66600,4446,0.43737853707353774,0.562621457336382,9,3.3
2014-09-01,Tennessee,46.05263157894737,38227,69.1,30.9,2014,6528629,18.2,54880,2920,0.3530319290391111,0.6469680718173701,9,6.5
2014-09-01,Texas,43.42105263157895,114900,84.7,15.3,2014,26956958,17.2,67630,1687,0.4072342441739757,0.5927657627754563,9,5
2014-09-01,Utah,57.89473684210526,17531,90.6,9.4,2014,2984922,11.8,79570,4056,0.34268504102371106,0.657314938805141,9,3.6
2014-09-01,Vermont,45.614035087719294,2743,33.3,66.7,2014,627180,12,76210,3889,0.6810925597460211,0.31890743723378095,9,3.9
2014-09-01,Virginia,22.807017543859647,31726,74.3,25.7,2014,8325118,11.8,83050,3698,NA,NA,9,4.9
2014-09-01,Washington,35.08771929824561,35256,84.1,15.9,2014,7061530,13.2,74150,2755,0.5449869456228061,0.4550130649958962,9,5.8
2014-09-01,West Virginia,50,16952,48.7,51.3,2014,1842700,18.3,49650,2755,0.42800587891739095,0.571994119398574,9,6.4
2014-09-01,Wisconsin,38.888888888888886,27754,70.2,29.8,2014,5757564,13.2,72910,2704,0.5146326275880254,0.48536736662277186,9,5.1
2014-09-01,Wyoming,64.81481481481481,5296,64.8,35.2,2014,584079,11.2,69910,2535,0.24720229168411528,0.7527977126136826,9,4.4
2014-10-01,Alabama,44.776119402985074,50068,59,41,2014,4843737,19.2,53070,1919,0.279038263704656,0.7209617282232857,10,6.4
2014-10-01,Alaska,74.6268656716418,9803,66,34,2014,737075,11.4,84900,3958,NA,NA,10,6.6
2014-10-01,Arizona,44.776119402985074,25181,89.8,10.2,2014,6732873,18.2,61830,2892,0.46373304631621337,0.5362669569335139,10,6.6
2014-10-01,Arkansas,50.746268656716424,23097,56.2,43.8,2014,2968759,18.7,56390,3196,0.4841589764634567,0.5158410259851879,10,5.6
2014-10-01,California,30.48780487804878,128439,95,5,2014,38586706,16.4,75930,1122,0.5941806004850009,0.4058193880108184,10,7.2
2014-10-01,Colorado,41.46341463414634,35546,86.2,13.8,2014,5352637,12.1,76500,3030,0.521957135988319,0.47804285716381917,10,4.3
2014-10-01,Connecticut,30.48780487804878,24547,88,12,2014,3595697,10.8,88080,3346,0.6011434550453569,0.39885653277872574,10,6.3
2014-10-01,Delaware,35.36585365853659,3802,83.3,16.7,2014,933131,13,72210,3728,0.5990845703369344,0.4009154324061139,10,5.3
2014-10-01,District of Columbia,36.84210526315789,52,100,0,2014,663603,18.4,85710,5526,NA,NA,10,7.6
2014-10-01,Florida,34.73684210526316,83962,91.2,8.8,2014,19853880,16.6,57920,1193,0.49983744903900995,0.5001625461655986,10,6.1
2014-10-01,Georgia,42.10526315789473,43186,75.1,24.9,2014,10071204,18.4,62210,2522,0.4609945353643328,0.5390054644753739,10,6.8
2014-10-01,Hawaii,28.421052631578945,1330,91.9,8.1,2014,1415335,11.5,89410,3359,0.7187014507378049,0.281298529034716,10,4
2014-10-01,Idaho,54.92957746478873,11973,70.6,29.4,2014,1632248,14.8,67080,3229,0.3516265719055692,0.6483734381970468,10,4
2014-10-01,Illinois,33.80281690140845,103053,88.5,11.5,2014,12885092,14.3,68940,2040,NA,NA,10,6.5
2014-10-01,Indiana,56.33802816901408,80707,72.4,27.6,2014,6596019,15.2,60330,2439,0.47027985974223874,0.529720134403514,10,5.7
2014-10-01,Iowa,43.66197183098591,10795,64,36,2014,3110643,12.3,72570,4300,0.47412394312219125,0.5258760592383375,10,4.1
2014-10-01,Kansas,37.9746835443038,14601,71.4,28.6,2014,2901861,13.5,67090,3594,0.39078829422635863,0.6092116983479879,10,4.3
2014-10-01,Kentucky,53.16455696202532,31756,58.4,41.6,2014,4416992,19,53710,1983,0.4206503506830783,0.5793496546773533,10,5.7
2014-10-01,Louisiana,46.83544303797469,29220,73,27,2014,4645938,19.9,53230,2337,0.4314229476729653,0.5685770512932842,10,6.8
2014-10-01,Maine,50.63291139240506,10133,38.7,61.3,2014,1331217,14,64910,2725,0.45136229514500126,0.5486377071272176,10,5.3
2014-10-01,Maryland,30.303030303030305,10073,87.2,12.8,2014,5960064,10.4,95610,5363,0.6240609620469975,0.375939046571848,10,5.5
2014-10-01,Massachusetts,29.292929292929298,14369,92,8,2014,6764864,11.7,79280,3342,0.62338889544126,0.3766110898742586,10,5.5
2014-10-01,Michigan,38.38383838383839,40169,74.6,25.4,2014,9932033,16.2,65280,1505,0.5651466972186159,0.4348532970751793,10,6.6
2014-10-01,Minnesota,41.41414141414142,45025,73.3,26.7,2014,5452665,11.4,84410,4026,0.5465345040303182,0.45346550075913655,10,3.9
2014-10-01,Mississippi,42.64705882352941,19086,51.2,48.8,2014,2991892,21.9,44590,1624,0.377537711558911,0.6224622903321644,10,7.2
2014-10-01,Missouri,47.05882352941177,50021,70.5,29.5,2014,6059130,15.5,71090,3804,0.4431300712444015,0.5568699218002743,10,5.8
2014-10-01,Montana,64.70588235294119,12833,55.9,44.1,2014,1022657,15.2,64150,2232,0.490471464607668,0.5095285353552239,10,4.5
2014-10-01,Nebraska,42.64705882352941,6735,73.1,26.9,2014,1875311,12.3,71390,2830,0.38142257998991913,0.618577409630183,10,3
2014-10-01,Nevada,48.684210526315795,8873,94.2,5.8,2014,2831484,15.4,62610,2305,0.5354268778279132,0.4645731047746887,10,7.8
2014-10-01,New Hampshire,51.31578947368421,11633,60.3,39.7,2014,1325715,9.2,92140,4084,0.4910806295983778,0.5089193701073839,10,4.1
2014-10-01,New Jersey,23.68421052631579,7435,94.7,5.3,2014,8912395,11.1,81900,3381,0.5774248163876373,0.42257518600736155,10,6.5
2014-10-01,New Mexico,46.05263157894737,12641,77.4,22.6,2014,2092742,20.6,58610,4158,0.5553094877315691,0.4446905097709747,10,6.4
2014-10-01,New York,23.17073170731707,34659,91.9,8.1,2014,19651031,16,68180,2236,0.6234467528202999,0.3765532448202019,10,5.9
2014-10-01,North Carolina,41.46341463414634,43204,66.1,33.9,2014,9903780,17.2,58730,2147,0.48573278250431395,0.5142672198987635,10,5.9
2014-10-01,North Dakota,46.34146341463415,7836,59.9,40.1,2014,739482,11.1,76240,3939,0.38119648637191694,0.6188035103564176,10,2.7
2014-10-01,Ohio,39.02439024390244,53277,77.9,22.1,2014,11599381,15.8,62320,1749,0.48038353296054703,0.5196164631972012,10,5.4
2014-10-01,Oklahoma,48.57142857142857,30881,66.2,33.8,2014,3878051,16.6,59250,3484,0.32268553103407355,0.6773144744641607,10,4.1
2014-10-01,Oregon,21.42857142857143,20667,81,19,2014,3930065,16.4,73910,3764,0.5685798632471881,0.43142013782490546,10,6.3
2014-10-01,Pennsylvania,37.142857142857146,83119,78.7,21.3,2014,12787209,13.6,69260,2845,0.5187991240694756,0.48120086888519636,10,5.6
2014-10-01,Rhode Island,34.285714285714285,1889,96,4,2014,1056291,14.8,73600,5023,0.6399426941996217,0.36005729871487996,10,7.1
2014-10-01,South Carolina,43.42105263157895,24311,66.3,33.7,2014,4850782,17.9,56400,2817,0.4053021969712686,0.5946978034457028,10,6.6
2014-10-01,South Dakota,51.31578947368421,9445,56.7,43.3,2014,853175,14.1,66600,4446,0.43737853707353774,0.562621457336382,10,3.3
2014-10-01,Tennessee,50,44933,69.1,30.9,2014,6528629,18.2,54880,2920,0.3530319290391111,0.6469680718173701,10,6.4
2014-10-01,Texas,43.42105263157895,122547,84.7,15.3,2014,26956958,17.2,67630,1687,0.4072342441739757,0.5927657627754563,10,4.9
2014-10-01,Utah,63.1578947368421,16476,90.6,9.4,2014,2984922,11.8,79570,4056,0.34268504102371106,0.657314938805141,10,3.6
2014-10-01,Vermont,47.368421052631575,3101,33.3,66.7,2014,627180,12,76210,3889,0.6810925597460211,0.31890743723378095,10,3.9
2014-10-01,Virginia,22.807017543859647,36419,74.3,25.7,2014,8325118,11.8,83050,3698,NA,NA,10,4.9
2014-10-01,Washington,40.35087719298245,41682,84.1,15.9,2014,7061530,13.2,74150,2755,0.5449869456228061,0.4550130649958962,10,5.8
2014-10-01,West Virginia,57.407407407407405,20922,48.7,51.3,2014,1842700,18.3,49650,2755,0.42800587891739095,0.571994119398574,10,6.4
2014-10-01,Wisconsin,42.592592592592595,33262,70.2,29.8,2014,5757564,13.2,72910,2704,0.5146326275880254,0.48536736662277186,10,5
2014-10-01,Wyoming,77.77777777777777,5421,64.8,35.2,2014,584079,11.2,69910,2535,0.24720229168411528,0.7527977126136826,10,4.3
2014-11-01,Alabama,50.746268656716424,56324,59,41,2014,4843737,19.2,53070,1919,0.279038263704656,0.7209617282232857,11,6.3
2014-11-01,Alaska,79.1044776119403,7851,66,34,2014,737075,11.4,84900,3958,NA,NA,11,6.4
2014-11-01,Arizona,46.268656716417915,26203,89.8,10.2,2014,6732873,18.2,61830,2892,0.46373304631621337,0.5362669569335139,11,6.5
2014-11-01,Arkansas,55.223880597014926,25577,56.2,43.8,2014,2968759,18.7,56390,3196,0.4841589764634567,0.5158410259851879,11,5.5
2014-11-01,California,32.926829268292686,132469,95,5,2014,38586706,16.4,75930,1122,0.5941806004850009,0.4058193880108184,11,7.1
2014-11-01,Colorado,45.12195121951219,36523,86.2,13.8,2014,5352637,12.1,76500,3030,0.521957135988319,0.47804285716381917,11,4.2
2014-11-01,Connecticut,32.926829268292686,23451,88,12,2014,3595697,10.8,88080,3346,0.6011434550453569,0.39885653277872574,11,6.2
2014-11-01,Delaware,40.24390243902439,4764,83.3,16.7,2014,933131,13,72210,3728,0.5990845703369344,0.4009154324061139,11,5.2
2014-11-01,District of Columbia,41.05263157894736,45,100,0,2014,663603,18.4,85710,5526,NA,NA,11,7.5
2014-11-01,Florida,38.94736842105263,87931,91.2,8.8,2014,19853880,16.6,57920,1193,0.49983744903900995,0.5001625461655986,11,6
2014-11-01,Georgia,43.1578947368421,44325,75.1,24.9,2014,10071204,18.4,62210,2522,0.4609945353643328,0.5390054644753739,11,6.7
2014-11-01,Hawaii,31.57894736842105,1078,91.9,8.1,2014,1415335,11.5,89410,3359,0.7187014507378049,0.281298529034716,11,3.9
2014-11-01,Idaho,57.74647887323943,10932,70.6,29.4,2014,1632248,14.8,67080,3229,0.3516265719055692,0.6483734381970468,11,3.9
2014-11-01,Illinois,36.61971830985915,104606,88.5,11.5,2014,12885092,14.3,68940,2040,NA,NA,11,6.3
2014-11-01,Indiana,60.56338028169014,136175,72.4,27.6,2014,6596019,15.2,60330,2439,0.47027985974223874,0.529720134403514,11,5.6
2014-11-01,Iowa,50.70422535211267,10906,64,36,2014,3110643,12.3,72570,4300,0.47412394312219125,0.5258760592383375,11,4
2014-11-01,Kansas,43.037974683544306,18147,71.4,28.6,2014,2901861,13.5,67090,3594,0.39078829422635863,0.6092116983479879,11,4.3
2014-11-01,Kentucky,55.696202531645575,84113,58.4,41.6,2014,4416992,19,53710,1983,0.4206503506830783,0.5793496546773533,11,5.6
2014-11-01,Louisiana,53.16455696202532,33557,73,27,2014,4645938,19.9,53230,2337,0.4314229476729653,0.5685770512932842,11,6.8
2014-11-01,Maine,51.898734177215204,7347,38.7,61.3,2014,1331217,14,64910,2725,0.45136229514500126,0.5486377071272176,11,5.2
2014-11-01,Maryland,34.343434343434346,12483,87.2,12.8,2014,5960064,10.4,95610,5363,0.6240609620469975,0.375939046571848,11,5.5
2014-11-01,Massachusetts,31.313131313131315,13258,92,8,2014,6764864,11.7,79280,3342,0.62338889544126,0.3766110898742586,11,5.4
2014-11-01,Michigan,44.44444444444445,39561,74.6,25.4,2014,9932033,16.2,65280,1505,0.5651466972186159,0.4348532970751793,11,6.4
2014-11-01,Minnesota,42.42424242424243,38258,73.3,26.7,2014,5452665,11.4,84410,4026,0.5465345040303182,0.45346550075913655,11,3.9
2014-11-01,Mississippi,55.88235294117648,24074,51.2,48.8,2014,2991892,21.9,44590,1624,0.377537711558911,0.6224622903321644,11,7.1
2014-11-01,Missouri,64.70588235294119,60330,70.5,29.5,2014,6059130,15.5,71090,3804,0.4431300712444015,0.5568699218002743,11,5.7
2014-11-01,Montana,63.235294117647065,10052,55.9,44.1,2014,1022657,15.2,64150,2232,0.490471464607668,0.5095285353552239,11,4.4
2014-11-01,Nebraska,48.52941176470589,7072,73.1,26.9,2014,1875311,12.3,71390,2830,0.38142257998991913,0.618577409630183,11,3
2014-11-01,Nevada,53.94736842105264,8950,94.2,5.8,2014,2831484,15.4,62610,2305,0.5354268778279132,0.4645731047746887,11,7.6
2014-11-01,New Hampshire,53.94736842105264,10215,60.3,39.7,2014,1325715,9.2,92140,4084,0.4910806295983778,0.5089193701073839,11,4
2014-11-01,New Jersey,27.631578947368425,7612,94.7,5.3,2014,8912395,11.1,81900,3381,0.5774248163876373,0.42257518600736155,11,6.5
2014-11-01,New Mexico,50,12308,77.4,22.6,2014,2092742,20.6,58610,4158,0.5553094877315691,0.4446905097709747,11,6.4
2014-11-01,New York,28.048780487804876,33260,91.9,8.1,2014,19651031,16,68180,2236,0.6234467528202999,0.3765532448202019,11,5.8
2014-11-01,North Carolina,45.12195121951219,45758,66.1,33.9,2014,9903780,17.2,58730,2147,0.48573278250431395,0.5142672198987635,11,5.8
2014-11-01,North Dakota,52.4390243902439,6217,59.9,40.1,2014,739482,11.1,76240,3939,0.38119648637191694,0.6188035103564176,11,2.6
2014-11-01,Ohio,42.68292682926829,64249,77.9,22.1,2014,11599381,15.8,62320,1749,0.48038353296054703,0.5196164631972012,11,5.3
2014-11-01,Oklahoma,50,37671,66.2,33.8,2014,3878051,16.6,59250,3484,0.32268553103407355,0.6773144744641607,11,4
2014-11-01,Oregon,22.857142857142858,22003,81,19,2014,3930065,16.4,73910,3764,0.5685798632471881,0.43142013782490546,11,6.2
2014-11-01,Pennsylvania,44.285714285714285,87572,78.7,21.3,2014,12787209,13.6,69260,2845,0.5187991240694756,0.48120086888519636,11,5.6
2014-11-01,Rhode Island,32.85714285714286,1822,96,4,2014,1056291,14.8,73600,5023,0.6399426941996217,0.36005729871487996,11,6.9
2014-11-01,South Carolina,50,26987,66.3,33.7,2014,4850782,17.9,56400,2817,0.4053021969712686,0.5946978034457028,11,6.5
2014-11-01,South Dakota,56.578947368421055,8620,56.7,43.3,2014,853175,14.1,66600,4446,0.43737853707353774,0.562621457336382,11,3.2
2014-11-01,Tennessee,56.578947368421055,55288,69.1,30.9,2014,6528629,18.2,54880,2920,0.3530319290391111,0.6469680718173701,11,6.3
2014-11-01,Texas,50,138837,84.7,15.3,2014,26956958,17.2,67630,1687,0.4072342441739757,0.5927657627754563,11,4.7
2014-11-01,Utah,68.42105263157895,19211,90.6,9.4,2014,2984922,11.8,79570,4056,0.34268504102371106,0.657314938805141,11,3.6
2014-11-01,Vermont,49.122807017543856,2833,33.3,66.7,2014,627180,12,76210,3889,0.6810925597460211,0.31890743723378095,11,3.8
2014-11-01,Virginia,24.561403508771928,43955,74.3,25.7,2014,8325118,11.8,83050,3698,NA,NA,11,4.8
2014-11-01,Washington,45.614035087719294,44282,84.1,15.9,2014,7061530,13.2,74150,2755,0.5449869456228061,0.4550130649958962,11,5.7
2014-11-01,West Virginia,68.51851851851852,24050,48.7,51.3,2014,1842700,18.3,49650,2755,0.42800587891739095,0.571994119398574,11,6.3
2014-11-01,Wisconsin,46.2962962962963,31027,70.2,29.8,2014,5757564,13.2,72910,2704,0.5146326275880254,0.48536736662277186,11,4.9
2014-11-01,Wyoming,70.37037037037037,5399,64.8,35.2,2014,584079,11.2,69910,2535,0.24720229168411528,0.7527977126136826,11,4.2
2014-12-01,Alabama,55.223880597014926,75874,59,41,2014,4843737,19.2,53070,1919,0.279038263704656,0.7209617282232857,12,6.2
2014-12-01,Alaska,73.13432835820896,9442,66,34,2014,737075,11.4,84900,3958,NA,NA,12,6.3
2014-12-01,Arizona,49.25373134328358,33062,89.8,10.2,2014,6732873,18.2,61830,2892,0.46373304631621337,0.5362669569335139,12,6.5
2014-12-01,Arkansas,59.701492537313435,29453,56.2,43.8,2014,2968759,18.7,56390,3196,0.4841589764634567,0.5158410259851879,12,5.5
2014-12-01,California,34.146341463414636,164170,95,5,2014,38586706,16.4,75930,1122,0.5941806004850009,0.4058193880108184,12,6.9
2014-12-01,Colorado,47.5609756097561,47309,86.2,13.8,2014,5352637,12.1,76500,3030,0.521957135988319,0.47804285716381917,12,4.2
2014-12-01,Connecticut,35.36585365853659,27883,88,12,2014,3595697,10.8,88080,3346,0.6011434550453569,0.39885653277872574,12,6.1
2014-12-01,Delaware,45.12195121951219,5847,83.3,16.7,2014,933131,13,72210,3728,0.5990845703369344,0.4009154324061139,12,5.1
2014-12-01,District of Columbia,40,53,100,0,2014,663603,18.4,85710,5526,NA,NA,12,7.4
2014-12-01,Florida,41.05263157894736,107882,91.2,8.8,2014,19853880,16.6,57920,1193,0.49983744903900995,0.5001625461655986,12,6
2014-12-01,Georgia,49.473684210526315,60222,75.1,24.9,2014,10071204,18.4,62210,2522,0.4609945353643328,0.5390054644753739,12,6.6
2014-12-01,Hawaii,31.57894736842105,1389,91.9,8.1,2014,1415335,11.5,89410,3359,0.7187014507378049,0.281298529034716,12,3.9
2014-12-01,Idaho,70.4225352112676,14948,70.6,29.4,2014,1632248,14.8,67080,3229,0.3516265719055692,0.6483734381970468,12,3.9
2014-12-01,Illinois,36.61971830985915,147220,88.5,11.5,2014,12885092,14.3,68940,2040,NA,NA,12,6.2
2014-12-01,Indiana,64.78873239436619,74495,72.4,27.6,2014,6596019,15.2,60330,2439,0.47027985974223874,0.529720134403514,12,5.5
2014-12-01,Iowa,56.33802816901408,14335,64,36,2014,3110643,12.3,72570,4300,0.47412394312219125,0.5258760592383375,12,4
2014-12-01,Kansas,44.30379746835443,22119,71.4,28.6,2014,2901861,13.5,67090,3594,0.39078829422635863,0.6092116983479879,12,4.3
2014-12-01,Kentucky,64.55696202531647,295697,58.4,41.6,2014,4416992,19,53710,1983,0.4206503506830783,0.5793496546773533,12,5.4
2014-12-01,Louisiana,58.22784810126583,44644,73,27,2014,4645938,19.9,53230,2337,0.4314229476729653,0.5685770512932842,12,6.8
2014-12-01,Maine,49.36708860759494,8990,38.7,61.3,2014,1331217,14,64910,2725,0.45136229514500126,0.5486377071272176,12,5.1
2014-12-01,Maryland,34.343434343434346,12462,87.2,12.8,2014,5960064,10.4,95610,5363,0.6240609620469975,0.375939046571848,12,5.4
2014-12-01,Massachusetts,30.303030303030305,14332,92,8,2014,6764864,11.7,79280,3342,0.62338889544126,0.3766110898742586,12,5.3
2014-12-01,Michigan,41.41414141414142,42291,74.6,25.4,2014,9932033,16.2,65280,1505,0.5651466972186159,0.4348532970751793,12,6.2
2014-12-01,Minnesota,36.36363636363637,43152,73.3,26.7,2014,5452665,11.4,84410,4026,0.5465345040303182,0.45346550075913655,12,3.9
2014-12-01,Mississippi,58.82352941176471,32564,51.2,48.8,2014,2991892,21.9,44590,1624,0.377537711558911,0.6224622903321644,12,6.9
2014-12-01,Missouri,55.88235294117648,64574,70.5,29.5,2014,6059130,15.5,71090,3804,0.4431300712444015,0.5568699218002743,12,5.7
2014-12-01,Montana,67.64705882352942,13177,55.9,44.1,2014,1022657,15.2,64150,2232,0.490471464607668,0.5095285353552239,12,4.4
2014-12-01,Nebraska,48.52941176470589,8917,73.1,26.9,2014,1875311,12.3,71390,2830,0.38142257998991913,0.618577409630183,12,2.9
2014-12-01,Nevada,55.26315789473685,12590,94.2,5.8,2014,2831484,15.4,62610,2305,0.5354268778279132,0.4645731047746887,12,7.5
2014-12-01,New Hampshire,48.684210526315795,12247,60.3,39.7,2014,1325715,9.2,92140,4084,0.4910806295983778,0.5089193701073839,12,3.9
2014-12-01,New Jersey,27.631578947368425,8712,94.7,5.3,2014,8912395,11.1,81900,3381,0.5774248163876373,0.42257518600736155,12,6.4
2014-12-01,New Mexico,55.26315789473685,15881,77.4,22.6,2014,2092742,20.6,58610,4158,0.5553094877315691,0.4446905097709747,12,6.4
2014-12-01,New York,31.70731707317073,34849,91.9,8.1,2014,19651031,16,68180,2236,0.6234467528202999,0.3765532448202019,12,5.7
2014-12-01,North Carolina,51.21951219512195,56571,66.1,33.9,2014,9903780,17.2,58730,2147,0.48573278250431395,0.5142672198987635,12,5.8
2014-12-01,North Dakota,56.09756097560975,6795,59.9,40.1,2014,739482,11.1,76240,3939,0.38119648637191694,0.6188035103564176,12,2.6
2014-12-01,Ohio,45.12195121951219,71731,77.9,22.1,2014,11599381,15.8,62320,1749,0.48038353296054703,0.5196164631972012,12,5.2
2014-12-01,Oklahoma,52.85714285714286,45311,66.2,33.8,2014,3878051,16.6,59250,3484,0.32268553103407355,0.6773144744641607,12,4
2014-12-01,Oregon,24.285714285714285,28411,81,19,2014,3930065,16.4,73910,3764,0.5685798632471881,0.43142013782490546,12,6
2014-12-01,Pennsylvania,47.142857142857146,95384,78.7,21.3,2014,12787209,13.6,69260,2845,0.5187991240694756,0.48120086888519636,12,5.5
2014-12-01,Rhode Island,35.714285714285715,1988,96,4,2014,1056291,14.8,73600,5023,0.6399426941996217,0.36005729871487996,12,6.7
2014-12-01,South Carolina,50,34846,66.3,33.7,2014,4850782,17.9,56400,2817,0.4053021969712686,0.5946978034457028,12,6.5
2014-12-01,South Dakota,60.526315789473685,9645,56.7,43.3,2014,853175,14.1,66600,4446,0.43737853707353774,0.562621457336382,12,3.2
2014-12-01,Tennessee,57.89473684210527,72934,69.1,30.9,2014,6528629,18.2,54880,2920,0.3530319290391111,0.6469680718173701,12,6.2
2014-12-01,Texas,52.631578947368425,180658,84.7,15.3,2014,26956958,17.2,67630,1687,0.4072342441739757,0.5927657627754563,12,4.6
2014-12-01,Utah,71.9298245614035,26111,90.6,9.4,2014,2984922,11.8,79570,4056,0.34268504102371106,0.657314938805141,12,3.5
2014-12-01,Vermont,40.35087719298245,3152,33.3,66.7,2014,627180,12,76210,3889,0.6810925597460211,0.31890743723378095,12,3.7
2014-12-01,Virginia,24.561403508771928,49939,74.3,25.7,2014,8325118,11.8,83050,3698,NA,NA,12,4.8
2014-12-01,Washington,47.368421052631575,49826,84.1,15.9,2014,7061530,13.2,74150,2755,0.5449869456228061,0.4550130649958962,12,5.6
2014-12-01,West Virginia,68.51851851851852,26935,48.7,51.3,2014,1842700,18.3,49650,2755,0.42800587891739095,0.571994119398574,12,6.3
2014-12-01,Wisconsin,40.74074074074074,31622,70.2,29.8,2014,5757564,13.2,72910,2704,0.5146326275880254,0.48536736662277186,12,4.8
2014-12-01,Wyoming,66.66666666666667,7031,64.8,35.2,2014,584079,11.2,69910,2535,0.24720229168411528,0.7527977126136826,12,4.1
2015-01-01,Alabama,53.73134328358209,51119,59,41,2015,4854803,18.5,55920,4295,0.279038263704656,0.7209617282232857,1,6.2
2015-01-01,Alaska,76.11940298507463,5348,66,34,2015,738430,10.4,94360,4378,NA,NA,1,6.3
